Name,R-Sho,L-Sho,L-Elb,R-Elb,L-Wr,R-Wr,L-Hip,R-Hip,L-Knee,R-Knee,L-Ank,R-Ank,Color,Class
J_V1-frame329.jpg,14.14,11.4,91.07,72.42,136.36,115.16,102.84,102.84,147.87,164.71,199.56,213.93,lime,NV
J_V1-frame335.jpg,39.0,38.01,84.85,69.53,136.36,126.27,105.69,99.32,166.21,161.0,220.47,214.0,blue,NV
J_V1-frame335.jpg,11.4,14.04,91.07,69.86,136.36,121.02,102.2,101.41,138.61,164.34,198.01,223.59,lime,NV
J_V1-frame342.jpg,39.0,38.0,84.85,70.18,136.36,48.1,103.74,99.32,165.94,161.0,220.47,215.0,blue,NV
J_V1-frame342.jpg,16.55,15.03,91.07,67.07,136.36,115.12,101.41,101.27,146.12,160.44,186.43,208.32,lime,NV
J_V1-frame346.jpg,39.0,38.0,84.15,70.18,136.36,50.09,105.34,99.32,165.94,161.0,220.47,214.0,blue,NV
J_V1-frame346.jpg,16.16,15.03,91.07,74.32,136.36,116.3,101.64,106.23,161.51,161.81,204.2,205.16,lime,NV
J_V1-frame353.jpg,38.01,39.0,81.39,68.77,136.36,47.76,104.04,99.25,166.21,161.0,220.71,215.0,blue,NV
J_V1-frame353.jpg,16.55,15.13,49.82,68.88,87.62,117.88,95.82,93.0,140.77,153.16,198.01,195.35,lime,NV
J_V1-frame362.jpg,38.0,38.01,81.47,65.8,136.36,50.57,104.69,100.24,165.89,162.0,221.68,216.0,blue,NV
J_V1-frame362.jpg,12.04,17.0,54.41,69.46,100.9,97.94,87.8,93.34,130.97,160.15,188.22,189.04,lime,V
J_V1-frame370.jpg,43.0,38.0,82.13,65.12,136.36,126.27,105.0,101.24,166.14,162.0,221.92,216.01,blue,NV
J_V1-frame370.jpg,20.52,21.54,55.54,76.01,95.19,92.66,85.0,92.57,138.92,153.12,191.44,206.78,lime,V
J_V1-frame371.jpg,38.0,38.0,85.56,61.85,136.36,48.7,106.63,100.02,167.44,162.0,223.22,216.11,blue,NV
J_V1-frame371.jpg,19.8,12.81,50.99,76.24,90.48,93.23,84.38,93.39,138.92,153.0,191.17,208.89,lime,V
J_V1-frame372.jpg,38.0,38.0,84.85,61.22,136.36,48.38,106.98,101.0,167.44,162.0,223.49,215.15,blue,NV
J_V1-frame372.jpg,21.21,17.0,50.09,76.32,89.54,92.66,84.38,93.38,133.0,154.0,191.13,209.02,lime,V
J_V1-frame400.jpg,38.47,32.06,80.81,55.47,136.36,126.27,106.04,100.0,169.5,161.2,225.5,215.59,blue,NV
J_V1-frame400.jpg,13.0,17.09,91.07,75.01,136.36,98.74,97.33,99.98,130.25,160.25,183.22,206.9,lime,V
J_V1-frame409.jpg,38.64,37.01,80.16,55.17,136.36,126.27,105.69,100.24,169.5,161.2,225.5,215.59,blue,NV
J_V1-frame409.jpg,15.65,16.12,91.07,76.42,136.36,103.0,99.25,100.32,132.02,161.7,184.61,207.28,lime,V
J_V1-frame412.jpg,37.66,37.01,76.22,54.45,136.36,126.27,104.04,100.24,169.5,161.2,225.5,215.59,blue,NV
J_V1-frame412.jpg,15.65,16.12,91.07,76.42,136.36,99.02,99.25,100.32,132.02,161.7,184.61,207.28,lime,V
J_V1-frame418.jpg,37.66,38.05,72.35,55.17,136.36,126.27,99.93,101.24,170.45,162.2,226.45,216.59,blue,NV
J_V1-frame418.jpg,11.4,17.0,91.07,76.42,136.36,98.23,99.32,106.3,132.02,160.7,184.61,207.28,lime,V
J_V1-frame422.jpg,32.06,37.66,76.4,55.22,136.36,126.27,103.45,106.3,174.91,167.15,230.93,221.51,blue,NV
J_V1-frame422.jpg,10.63,16.12,91.07,77.1,136.36,98.23,100.32,106.3,132.02,161.79,184.61,207.28,lime,V
J_V1-frame439.jpg,32.06,32.76,81.84,54.64,136.36,126.27,109.48,105.23,175.21,166.19,231.22,221.58,blue,NV
J_V1-frame439.jpg,11.4,16.55,91.07,77.47,136.36,98.86,100.32,107.23,132.02,161.7,184.61,207.28,lime,V
J_V1-frame442.jpg,31.78,31.78,81.27,54.64,69.66,126.27,109.48,106.23,175.21,166.19,231.22,221.58,blue,NV
J_V1-frame442.jpg,10.63,15.65,91.07,77.47,136.36,98.86,100.4,106.23,132.02,160.7,184.61,207.17,lime,V
J_V1-frame449.jpg,32.02,32.7,81.54,79.03,74.97,126.27,109.2,105.23,174.91,166.19,230.27,221.58,blue,NV
J_V1-frame449.jpg,10.63,16.12,91.07,77.28,136.36,97.62,101.71,107.3,130.86,161.79,184.53,207.28,lime,V
J_V1-frame469.jpg,33.11,30.36,82.68,79.03,76.84,126.27,105.65,101.0,170.76,162.69,228.65,217.12,blue,NV
J_V1-frame469.jpg,15.65,16.55,43.84,76.42,73.68,98.23,100.24,106.38,131.85,162.5,184.17,208.17,lime,V
J_V1-frame474.jpg,33.54,26.25,79.76,79.03,77.01,126.27,105.0,100.0,170.14,161.79,228.04,216.34,blue,NV
J_V1-frame474.jpg,15.65,11.4,48.27,76.42,77.67,98.23,100.24,106.3,131.85,162.36,184.17,208.03,lime,V
J_V1-frame476.jpg,33.54,25.3,79.76,79.03,76.4,126.27,106.63,100.0,170.14,161.79,228.04,216.34,blue,NV
J_V1-frame476.jpg,16.12,11.4,48.27,76.53,77.67,99.02,99.32,106.23,132.02,160.8,184.17,208.03,lime,V
J_V1-frame479.jpg,33.54,25.3,79.76,79.03,76.4,126.27,105.0,100.0,170.14,161.79,228.04,216.34,blue,NV
J_V1-frame479.jpg,15.65,12.81,46.86,76.12,77.47,101.61,98.25,99.32,131.85,159.91,183.13,207.18,lime,V
J_V1-frame484.jpg,34.01,25.3,79.76,79.03,71.7,126.27,105.0,100.0,170.14,161.79,228.04,216.23,blue,NV
J_V1-frame484.jpg,16.55,16.12,48.27,76.32,84.53,103.23,99.25,100.32,131.85,160.9,184.13,208.17,lime,V
J_V1-frame494.jpg,32.28,31.05,82.93,79.03,76.4,126.27,106.98,100.0,172.17,162.63,230.46,217.08,blue,NV
J_V1-frame494.jpg,15.03,16.55,40.5,77.01,91.0,96.25,99.01,100.98,130.98,162.5,184.0,209.12,lime,V
J_V1-frame505.jpg,32.98,31.05,78.01,79.03,76.4,126.27,106.98,100.0,171.23,162.63,230.46,217.08,blue,NV
J_V1-frame505.jpg,21.02,16.03,91.07,68.59,136.36,88.26,92.35,94.37,138.18,165.42,199.0,222.8,lime,V
J_V1-frame510.jpg,37.48,31.06,78.6,79.03,76.4,126.27,107.34,101.0,172.53,162.78,231.76,218.21,blue,NV
J_V1-frame510.jpg,16.16,15.03,91.07,77.01,136.36,117.27,112.22,108.26,159.15,172.24,205.48,232.76,lime,V
J_V1-frame512.jpg,37.48,30.07,78.6,48.01,73.11,126.27,107.34,101.0,172.53,162.78,231.76,218.21,blue,NV
J_V1-frame512.jpg,17.09,22.02,91.07,75.43,136.36,77.2,95.51,99.14,160.7,178.32,207.17,237.01,lime,V
J_V1-frame518.jpg,37.0,31.0,77.78,51.43,73.25,126.27,103.75,100.4,169.16,157.09,233.47,218.33,blue,NV
J_V1-frame518.jpg,16.55,17.0,39.2,70.41,136.36,87.36,88.06,92.35,161.2,177.55,208.17,238.88,lime,NV
J_V1-frame522.jpg,37.66,32.76,86.4,57.38,78.29,126.27,105.82,100.28,174.06,156.68,235.79,218.89,blue,NV
J_V1-frame522.jpg,8.06,9.22,91.07,58.31,136.36,83.49,93.01,94.05,169.58,171.29,202.2,228.67,lime,NV
J_V1-frame537.jpg,32.25,31.83,71.01,74.85,52.33,90.76,98.99,105.0,138.22,162.82,206.04,171.74,blue,NV
J_V1-frame537.jpg,38.0,38.01,70.72,81.57,99.32,127.0,110.16,108.05,173.0,162.2,218.33,208.47,lime,NV
J_V1-frame554.jpg,1.0,7.0,49.68,79.03,74.85,126.27,83.93,75.15,126.13,244.01,315.36,335.77,blue,NV
J_V1-frame554.jpg,16.03,9.0,92.0,79.03,112.77,126.27,138.0,131.24,236.0,244.01,315.36,335.77,lime,NV
J_V1-frame565.jpg,38.01,40.31,99.64,66.85,96.18,92.85,131.24,132.38,236.0,244.01,315.36,335.77,blue,NV
J_V1-frame566.jpg,37.44,32.57,100.17,74.73,136.36,93.61,131.86,127.1,193.58,202.56,315.36,335.77,blue,NV
J_V1-frame568.jpg,40.85,40.85,99.02,77.9,136.36,97.45,114.98,111.13,169.43,162.69,208.15,209.27,blue,NV
J_V1-frame575.jpg,44.41,49.04,74.41,87.46,136.36,115.43,109.0,110.98,162.0,177.42,217.0,335.77,blue,NV
J_V1-frame585.jpg,9.0,11.0,91.07,72.73,136.36,137.74,130.98,131.91,194.74,194.16,315.36,237.0,blue,NV
J_V1-frame589.jpg,6.0,13.04,62.29,76.79,85.44,138.93,118.19,126.65,221.73,176.46,315.36,237.69,blue,NV
J_V1-frame599.jpg,1.0,46.01,91.07,34.0,136.36,59.62,69.03,61.66,117.0,76.61,315.36,335.77,blue,NV
J_V1-frame599.jpg,47.13,13.04,91.07,79.03,136.36,126.27,119.87,121.0,189.71,198.36,244.5,335.77,lime,NV
J_V1-frame600.jpg,47.13,7.07,43.05,79.03,71.47,126.27,76.49,69.43,123.49,244.01,141.11,335.77,blue,NV
J_V1-frame600.jpg,47.13,11.18,91.07,79.03,136.36,126.27,121.15,115.43,188.74,191.85,244.5,335.77,lime,NV
J_V1-frame609.jpg,8.0,7.07,67.98,51.43,77.9,126.27,96.05,93.34,116.47,244.01,130.12,335.77,blue,NV
J_V1-frame609.jpg,47.13,12.17,60.88,79.03,93.72,126.27,122.77,120.81,183.74,190.42,243.76,243.53,lime,NV
J_V1-frame626.jpg,8.49,6.08,68.77,79.03,83.29,126.27,85.38,78.26,98.62,74.97,315.36,335.77,blue,NV
J_V1-frame626.jpg,8.0,20.62,91.07,84.0,136.36,141.16,127.76,124.54,175.96,187.54,315.36,244.73,lime,NV
J_V1-frame629.jpg,9.9,7.07,60.31,55.15,85.38,83.38,86.49,73.68,103.31,92.61,315.36,335.77,blue,NV
J_V1-frame629.jpg,8.0,26.93,91.07,84.0,136.36,140.62,128.39,124.31,183.39,189.49,315.36,245.7,lime,NV
J_V3-frame4.jpg,12.21,17.89,91.07,82.61,136.36,136.94,109.17,114.35,159.25,160.65,213.88,224.41,blue,NV
J_V3-frame5.jpg,12.21,17.89,91.07,76.66,136.36,137.93,109.17,113.36,159.25,161.64,213.88,224.41,blue,NV
J_V3-frame15.jpg,13.04,23.41,91.07,82.73,136.36,130.86,108.26,113.99,160.15,161.64,213.6,224.24,blue,NV
J_V3-frame20.jpg,13.04,24.35,91.07,83.73,136.36,130.98,108.26,113.99,159.25,159.67,213.88,224.24,blue,NV
J_V3-frame37.jpg,21.19,21.1,91.07,76.53,136.36,129.76,108.34,108.23,156.54,168.19,211.49,223.03,blue,NV
J_V3-frame46.jpg,17.0,17.46,91.07,78.45,136.36,130.25,108.26,108.05,155.32,154.73,211.07,222.19,blue,NV
J_V3-frame54.jpg,18.79,22.47,91.07,78.64,136.36,124.2,109.25,107.91,154.65,162.6,209.67,224.63,blue,NV
J_V3-frame60.jpg,23.41,17.46,91.07,78.64,136.36,129.19,106.98,107.38,159.48,162.6,209.48,222.58,blue,NV
J_V3-frame65.jpg,23.41,17.89,91.07,78.64,136.36,123.2,106.98,108.3,159.2,168.58,209.48,222.99,blue,NV
J_V3-frame75.jpg,47.01,52.47,94.05,81.47,130.6,126.27,142.01,135.42,236.0,244.01,315.36,335.77,blue,NV
J_V3-frame75.jpg,17.89,17.0,91.07,71.59,136.36,123.2,107.91,108.37,159.48,167.59,209.3,222.65,lime,NV
J_V3-frame76.jpg,53.04,46.39,91.84,81.39,136.4,126.27,142.01,124.15,236.0,244.01,315.36,335.77,blue,NV
J_V3-frame76.jpg,17.89,17.89,91.07,71.59,136.36,123.26,107.91,108.3,159.2,167.59,209.3,222.99,lime,NV
J_V3-frame81.jpg,51.01,46.53,87.46,84.85,130.21,101.98,127.13,129.76,236.0,244.01,315.36,335.77,blue,NV
J_V3-frame81.jpg,17.89,21.54,91.07,77.67,136.36,123.2,107.56,108.23,157.65,167.51,209.12,222.99,lime,NV
J_V3-frame94.jpg,38.0,38.0,86.27,68.43,125.0,126.27,107.84,107.17,167.43,161.62,315.36,335.77,blue,NV
J_V3-frame94.jpg,17.0,16.55,91.07,70.83,136.36,122.2,104.4,107.23,155.71,169.11,201.32,222.11,lime,NV
J_V3-frame116.jpg,38.64,38.64,75.66,59.67,136.36,126.27,101.64,101.27,165.42,168.19,214.4,335.77,blue,NV
J_V3-frame116.jpg,12.81,16.55,91.07,70.83,136.36,123.69,117.39,115.21,183.61,184.1,231.11,231.08,lime,NV
J_V3-frame118.jpg,44.55,39.62,66.47,64.4,136.36,126.27,101.87,101.2,164.15,168.58,213.03,335.77,blue,NV
J_V3-frame118.jpg,11.4,16.55,91.07,70.83,136.36,122.26,110.42,113.16,182.54,183.1,223.11,231.08,lime,NV
J_V3-frame120.jpg,45.4,38.01,65.05,60.9,136.36,126.27,101.64,101.41,164.94,168.67,212.81,335.77,blue,NV
J_V3-frame120.jpg,12.04,16.55,91.07,70.83,136.36,123.2,109.44,108.17,177.55,183.1,223.11,231.08,lime,NV
J_V3-frame122.jpg,44.55,39.01,65.76,56.86,136.36,126.27,101.87,100.13,165.13,168.58,213.03,335.77,blue,NV
J_V3-frame122.jpg,12.04,16.55,91.07,71.59,136.36,123.2,109.44,109.22,177.55,177.1,231.11,231.08,lime,NV
J_V3-frame128.jpg,40.0,44.0,73.54,79.03,136.36,126.27,103.45,100.5,165.42,168.24,214.4,335.77,blue,NV
J_V3-frame128.jpg,15.65,11.4,91.07,71.59,136.36,122.26,109.24,107.0,176.18,176.0,222.11,231.0,lime,NV
J_V3-frame140.jpg,38.47,39.01,77.1,55.15,136.36,126.27,98.67,99.41,166.4,169.19,215.62,335.77,blue,NV
J_V3-frame140.jpg,15.26,16.55,91.07,70.46,136.36,122.05,110.42,108.02,176.18,176.0,222.0,231.0,lime,NV
J_V3-frame142.jpg,38.47,38.01,77.1,55.15,136.36,126.27,103.45,99.41,166.4,169.19,215.37,335.77,blue,NV
J_V3-frame142.jpg,11.31,16.16,91.07,70.46,136.36,123.04,110.42,108.0,176.18,176.0,222.0,231.0,lime,NV
J_V3-frame159.jpg,39.46,38.01,75.69,55.15,136.36,126.27,98.67,101.12,166.4,169.19,215.62,335.77,blue,NV
J_V3-frame159.jpg,15.65,11.4,91.07,70.41,136.36,121.33,110.42,108.0,182.18,183.0,231.0,231.0,lime,NV
J_V3-frame163.jpg,38.01,39.46,80.06,58.8,136.36,126.27,103.74,105.93,170.52,174.14,220.47,335.77,blue,NV
J_V3-frame163.jpg,15.65,16.55,91.07,70.41,136.36,116.35,109.44,107.0,183.01,184.0,231.0,231.0,lime,NV
J_V3-frame167.jpg,38.0,38.64,80.81,58.9,136.36,126.27,103.74,106.92,171.49,175.14,221.68,335.77,blue,NV
J_V3-frame167.jpg,15.65,15.65,91.07,70.41,136.36,116.35,110.42,108.0,177.18,183.0,231.0,231.0,lime,NV
J_V3-frame174.jpg,38.0,38.64,80.81,58.9,136.36,126.27,103.74,100.98,171.49,174.14,221.68,335.77,blue,NV
J_V3-frame174.jpg,15.65,11.4,91.07,71.39,136.36,121.33,110.42,108.0,176.18,177.0,223.0,231.0,lime,NV
J_V3-frame181.jpg,38.01,38.47,80.06,59.55,136.36,126.27,103.74,99.98,171.49,168.15,221.68,215.0,blue,NV
J_V3-frame181.jpg,14.32,12.21,91.07,70.21,136.36,121.41,109.66,107.04,169.3,176.0,216.01,222.0,lime,NV
J_V3-frame193.jpg,39.01,38.01,74.97,59.55,136.36,126.27,103.45,99.41,172.7,168.19,221.44,215.0,blue,NV
J_V3-frame193.jpg,8.06,11.4,91.07,70.41,136.36,122.26,102.61,108.19,146.28,164.92,206.0,200.56,lime,NV
J_V3-frame196.jpg,38.01,39.46,80.72,53.04,136.36,126.27,103.74,99.32,173.22,168.15,221.68,215.0,blue,NV
J_V3-frame196.jpg,8.06,14.0,91.07,70.83,136.36,122.2,102.39,108.06,138.18,161.92,199.16,213.68,lime,NV
J_V3-frame202.jpg,39.01,38.0,80.06,54.45,136.36,126.27,103.45,99.41,172.96,168.19,221.44,215.0,blue,NV
J_V3-frame202.jpg,7.07,9.0,91.07,65.79,136.36,115.62,95.52,100.4,162.59,162.59,216.92,223.23,lime,NV
J_V3-frame211.jpg,39.0,38.01,80.06,60.31,136.36,126.27,103.45,100.4,173.92,169.19,223.91,216.0,blue,NV
J_V3-frame211.jpg,8.06,14.0,51.89,70.83,80.16,116.28,101.2,101.83,156.11,157.65,203.39,210.28,lime,NV
J_V3-frame224.jpg,39.46,38.01,77.1,60.31,136.36,126.27,98.67,100.98,169.1,169.14,225.14,217.0,blue,NV
J_V3-frame224.jpg,8.06,8.06,91.07,73.68,136.36,96.77,100.98,106.3,137.24,160.15,196.46,209.02,lime,NV
J_V3-frame225.jpg,39.46,38.01,77.1,60.31,136.36,126.27,98.67,100.4,169.1,169.14,225.14,217.0,blue,NV
J_V3-frame225.jpg,14.0,8.0,91.07,70.83,136.36,91.29,94.37,100.98,134.48,154.64,198.49,208.32,lime,NV
J_V3-frame237.jpg,37.66,32.0,77.08,60.61,136.36,126.27,105.0,101.83,175.15,176.1,232.42,224.0,blue,NV
J_V3-frame237.jpg,29.02,25.0,91.07,56.32,136.36,63.06,100.13,102.42,145.17,170.53,207.12,222.47,lime,V
J_V3-frame252.jpg,22.0,16.0,80.72,79.03,136.36,126.27,115.16,106.3,185.66,167.86,242.23,230.56,blue,NV
